date,unemployment_rate,gdp_growth,stock_index,retail_sales,year,month,quarter,day_of_week,day_name,month_name,is_weekend,unemployment_ma7,unemployment_ma30,gdp_ma7,gdp_ma30,stock_ma7,stock_ma30,retail_ma7,retail_ma30,unemployment_change,gdp_change,stock_change,retail_change,economic_status,gdp_status,stock_status
2023-03-23,3.191053847441441,6.461257105010457,1269.582461766033,57962.65153658881,2023,3,1,3,Thursday,March,0,2.9863017182486638,3.036760767345653,6.55275993948755,6.476046239095251,1303.7245986150213,1297.0315202338818,54508.637168554975,54230.745537942996,0.07558114242010872,0.08991655136251264,-7.353195566217707,10.238312416777951,Trung bình,Tăng trưởng,Cao
2023-03-24,3.0819272237367987,6.856972759266927,1304.06392110281,54810.53459141585,2023,3,1,4,Friday,March,0,3.027636066598778,3.03585309671333,6.5087033429495635,6.5603310445628304,1309.9918502238975,1297.1805062733283,55160.18746551876,54198.081820103,-0.10912662370464243,0.3957156542564704,2.7159684679963103,-5.438186248576271,Trung bình,Tăng trưởng,Cao
2023-03-25,3.477674398574088,7.684256645196173,1336.1413447492755,55558.99579101695,2023,3,1,5,Saturday,March,1,3.137121102457069,3.053625871707903,6.746869983614806,6.556763804768839,1315.7457210730547,1297.6822509745527,55066.407058763536,53998.34969512341,0.39574717483728916,0.827283885929246,2.4598045484870656,1.3655426008530647,Trung bình,Tăng trưởng,Cao
2023-03-26,3.201431440119334,7.017994776391452,1301.310237638702,53482.17837367043,2023,3,1,6,Sunday,March,1,3.13871684406556,3.0617799898475493,6.745598105432756,6.542781047564991,1317.2962708753919,1295.0008149049636,54991.14373813053,53729.14006603365,-0.2762429584547541,-0.666261868804721,-2.6068429996161546,-3.7380398759516598,Trung bình,Tăng trưởng,Cao
2023-03-27,2.983816532467462,3.3295742641219443,1310.530041964882,52557.61959944821,2023,3,1,0,Monday,March,0,3.12182899244905,3.06852148488599,6.1108844056032385,6.445556058953802,1317.8983183026378,1295.927090812876,54977.32571963057,53566.184963502536,-0.21761490765187164,-3.688420512269508,0.7085016362362584,-1.7287231042881102,Tốt,Tăng trưởng,Cao
2023-03-28,3.3185339996565766,6.519344070811754,1240.551829023252,54750.59922935942,2023,3,1,1,Tuesday,March,0,3.195701449573862,3.0745635945077785,6.320105739206665,6.474163950448386,1304.6466533627918,1293.8324209237896,54528.8552355108,53894.52615984054,0.33471746718911444,3.1897698066898097,-5.339687813391258,4.172524643665998,Trung bình,Tăng trưởng,Cao
2023-03-29,2.7907757829874997,6.973407415712466,1314.5473682169743,59789.198155541344,2023,3,1,2,Wednesday,March,0,3.1493161749976,3.05797648723535,6.406115290930167,6.507023338994689,1296.6753149231324,1294.2242266312812,55558.82532529157,54105.77438402326,-0.5277582166690769,0.4540633449007121,5.964727749584053,9.202819689834607,Tốt,Tăng trưởng,Cao
2023-03-30,2.8418236416610867,6.534008096228146,1231.748910228668,58507.47390962358,2023,3,1,3,Thursday,March,0,3.0994261456004066,3.045063758123963,6.416508289675552,6.602740490248874,1291.2705218463664,1291.9768742094466,55636.65709286798,54240.32664059367,0.051047858673586965,-0.43939931948431976,-6.298628713593835,-2.1437388114544764,Tốt,Tăng trưởng,Cao
2023-03-31,3.1037742360880243,6.995805021027571,1300.080951567847,57073.86445394396,2023,3,1,4,Friday,March,0,3.1025471473648674,3.051547141910842,6.436341469927073,6.561726439428606,1290.7015261985143,1293.4584550264676,55959.98993037199,54180.822759519186,0.2619505944269376,0.46179692479942425,5.547562556925145,-2.4503014057556283,Trung bình,Tăng trưởng,Cao
2023-04-01,3.32086782166172,6.214905742957986,1306.9322591855043,49569.36850409296,2023,4,2,5,Saturday,April,1,3.0801462078059574,3.0598677173748583,6.226434198178759,6.510172655776021,1286.5287996894042,1294.8015121406138,55104.328889382836,54121.96319284291,0.2170935855736955,-0.7808992780695849,0.5269908469464735,-13.148743337516233,Trung bình,Tăng trưởng,Cao
2023-04-02,2.826347807680333,6.597813293093307,1355.1966773350953,53718.59587874215,2023,4,2,6,Sunday,April,1,3.026562831743244,3.046772178247687,6.166408271993311,6.499255721934795,1294.2268625031745,1299.2162969629114,55138.10281867881,54169.133891211524,-0.4945200139813868,0.38290755013532163,3.6929548421790415,8.37054717432315,Tốt,Tăng trưởng,Cao
2023-04-03,2.9528166941375757,6.093114755495625,1273.262166457784,56474.857278544114,2023,4,2,0,Monday,April,0,3.022134283410402,3.042623517026619,6.56119977076098,6.457767406399763,1288.902880287875,1299.4570869334925,55697.70820140679,54704.005132132486,0.12646888645724275,-0.5046985375976822,-6.0459498054872824,5.130925994461233,Tốt,Tăng trưởng,Cao
2023-04-04,2.700548470964271,7.780939576666728,1266.728885093527,58609.51742719072,2023,4,2,1,Tuesday,April,0,2.9338506364543586,3.0291536448205147,6.741427700168833,6.5411427486201195,1292.6424597264854,1301.7102811001475,56248.98222966841,55296.3767005362,-0.25226822317330466,1.6878248211711027,-0.5131136019247751,3.7798415994538592,Tốt,Tăng trưởng,Cao
2023-04-05,2.746000280521225,7.168840130546219,1333.597230390725,56921.01036002949,2023,4,2,2,Wednesday,April,0,2.927454136102033,3.01526044843657,6.769346659430798,6.559150171291495,1295.36386860845,1303.206282747692,55839.24111602385,55128.906318710055,0.045451809556953826,-0.6120994461205091,5.278820597215694,-2.880943473487607,Tốt,Tăng trưởng,Cao
2023-04-06,2.801114295640041,6.749548189598077,1240.8471907632809,53736.18372451908,2023,4,2,3,Thursday,April,0,2.921638515241884,3.0043820937377514,6.800138101340787,6.513591776187367,1296.6636229705377,1303.5557482267466,55157.62823243749,55092.53754685302,0.055114015118816084,-0.41929194094814193,-6.9548764434873345,-5.595168840760467,Tốt,Tăng trưởng,Cao
2023-04-07,3.205882620191065,7.2967019270707425,1300.7591471270216,50125.9671203858,2023,4,2,4,Friday,April,0,2.936225427256604,3.02202293691044,6.843123373632669,6.54779458481824,1296.7605080504197,1303.9954128872585,54165.07147050061,54825.6341779887,0.4047683245510241,0.5471537374726658,4.82831059373936,-6.7184090009838044,Trung bình,Tăng trưởng,Cao
2023-04-08,3.1291175424348388,6.519381237698025,1183.9842200884789,58913.1491315826,2023,4,2,5,Saturday,April,1,2.908832530224193,3.026023095783989,6.886619872881247,6.527660388132177,1279.1965024651304,1298.955820001643,55499.89727442771,54596.917702810926,-0.07676507775622632,-0.7773206893727176,-8.97744423296678,17.53019944750975,Trung bình,Tăng trưởng,Trung bình
2023-04-09,2.995153433226061,7.702451247983072,1245.2364740578598,39116.48093402,2023,4,2,6,Sunday,April,1,2.9329476195878685,3.0279635212600984,7.044425295008355,6.599109519753825,1263.487901996954,1296.7202297780439,53413.880853753115,54201.18040513485,-0.13396410920877777,1.1830700102850473,5.173401210094131,-33.60314036743599,Tốt,Tăng trưởng,Cao
2023-04-10,3.055816771669037,6.791563676681973,1215.4664186196774,50107.50227066698,2023,4,2,0,Monday,April,0,2.947661916378077,3.0199443418594893,7.1442037123206905,6.6182689102747325,1255.23136659151,1294.8450710118234,52504.25870977067,54116.64976768227,0.06066333844297622,-0.9108875713010995,-2.390715021474643,28.098185404730458,Trung bình,Tăng trưởng,Cao
2023-04-11,3.5510435487439804,6.194389385846197,1336.5479488188107,51746.70086315809,2023,4,2,1,Tuesday,April,0,3.0691612132037496,3.033523010661144,6.917553685060615,6.613340122577322,1265.2055185522647,1297.1327806726674,51523.85634348029,53730.64781018362,0.4952267770749432,-0.5971742908357758,9.961733894436797,3.2713636046686423,Trung bình,Tăng trưởng,Cao
2023-04-12,2.581939420229369,6.329741753204095,1286.7197719856947,53000.60880665815,2023,4,2,2,Wednesday,April,0,3.04572394744777,3.025295456939868,6.797682488297454,6.6064793118830245,1258.5087387801177,1295.6029294861737,50963.798978712955,53935.89062214174,-0.9691041285146116,0.13535236735789802,-3.728124896465723,2.4231649990904103,Tốt,Tăng trưởng,Cao
2023-04-13,2.9770718328987216,6.764268271645636,1292.4941524373096,48679.96916026319,2023,4,2,3,Thursday,April,0,3.0708607384847246,3.021329448027119,6.799785357161391,6.650458510120561,1265.8868761621218,1293.981429932694,50241.48261239069,53885.66476280368,0.39513241266935273,0.4345265184415412,0.44876752322720037,-8.152056634210192,Tốt,Tăng trưởng,Cao
2023-04-14,3.097236958312388,4.5506282446775765,1197.48212713579,58695.90247350785,2023,4,2,4,Friday,April,0,3.0553399296449135,3.01995221975854,6.407489116819511,6.54861834939999,1251.1330161633744,1289.128439961166,51465.75909140812,53966.97540388092,0.12016512541366664,-2.2136400269680596,-7.351060360493811,20.575060925512112,Trung bình,Tăng trưởng,Trung bình
2023-04-15,3.101404054427072,6.442604634925964,1230.2275747622464,51460.44529662963,2023,4,2,5,Saturday,April,1,3.0513808599295182,3.0248743611923072,6.396521030709216,6.565919156442018,1257.7392096881983,1284.3509679685453,50401.087114986265,53965.57278379651,0.004167096114683577,1.891976390248387,2.734524957360218,-12.327022623332029,Trung bình,Tăng trưởng,Cao
2023-04-16,2.947450650462699,4.904106031425886,1263.0485670988382,58261.65169088341,2023,4,2,6,Sunday,April,1,3.0445661766776095,3.0300364900315304,5.996757428343904,6.4905437263217856,1260.2837944083383,1284.4461482104844,53136.111508823895,54232.63842307031,-0.15395340396437263,-1.5384986035000772,2.6678797492354134,13.216376879465553,Tốt,Tăng trưởng,Cao
2023-04-17,3.285461072857843,6.0805652473414495,1337.8244177158049,45429.69964706267,2023,4,2,0,Monday,April,0,3.0773725054188676,3.0491758875412573,5.895186224152401,6.492659562548519,1277.7635085649276,1285.8448205075051,52467.85399116614,53873.11312336229,0.3380104223951439,1.1764592159155631,5.920267245837052,-22.024696642489182,Trung bình,Tăng trưởng,Cao
2023-04-18,3.131890248222722,5.696051585272519,1315.3672808353986,53761.23790880146,2023,4,2,1,Tuesday,April,0,3.017493462487259,3.0472301875200176,5.8239951097847324,6.448298017935409,1274.7376988530118,1286.6751835679404,52755.64499768662,53864.853666385614,-0.15357082463512084,-0.38451366206893045,-1.6786311105570606,18.339408638985955,Trung bình,Tăng trưởng,Cao
2023-04-19,3.264082801956767,5.625564351660082,1331.3803148780917,53602.46268351734,2023,4,2,2,Wednesday,April,0,3.114942517019745,3.0526318977924753,5.7233983381355875,6.376731157559792,1281.1177764090685,1287.5106703980714,52841.62412295222,53896.45756487127,0.1321925537340447,-0.07048723361243692,1.217381204170076,-0.29533402030931244,Trung bình,Tăng trưởng,Cao
2023-04-20,2.9683389043980672,6.31614610684079,1257.7163447752944,54929.50517046665,2023,4,2,3,Thursday,April,0,3.1136949558053653,3.058195634612981,5.659380886020609,6.4187762032682265,1276.1495181716377,1284.990765770509,53734.41498155271,53797.777983280226,-0.2957438975586997,0.6905817551807081,-5.532902152721276,2.475711787319379,Tốt,Tăng trưởng,Cao
2023-04-21,2.987470355575636,6.741240248406729,1304.225257284643,58989.97274806119,2023,4,2,4,Friday,April,0,3.0980140125572584,3.053928889631458,5.972325457981917,6.431106193093519,1291.3985367643309,1282.786716436844,53776.425020774615,54011.463490646405,0.01913145117756887,0.42509414156593905,3.6978856721193276,7.392143011289476,Tốt,Tăng trưởng,Cao
2023-04-22,3.1847017232094736,5.449376678172198,1343.4386250295386,49068.317864450735,2023,4,2,5,Saturday,April,1,3.109913679526173,3.0537171521570587,5.830435749874236,6.397376845532244,1307.5715439453727,1285.2485885456274,53434.69253046335,53714.98570157514,0.19723136763383753,-1.291863570234531,3.006640726045795,-16.819222693973103,Trung bình,Tăng trưởng,Cao
2023-04-23,3.117571177627547,7.119738784702869,1204.4341554168748,55464.89623264706,2023,4,2,6,Sunday,April,1,3.1342166119782933,3.0549052839534174,6.146954714628092,6.406135713046775,1299.198056562235,1281.9275963560965,53035.15603642958,53736.79775628284,-0.06713054558192644,1.6703621065306704,-10.346916265684069,13.03606613511108,Trung bình,Tăng trưởng,Cao
2023-04-24,2.906300777327937,5.741234742064625,1367.5426165349502,51731.60429681291,2023,4,2,0,Monday,April,0,3.0800508554740214,3.035859496578546,6.098478928159973,6.341368316275724,1303.4435135363985,1282.974305415619,53935.42812925105,53609.21803980938,-0.2112704002996102,-1.3785040426382436,13.542331092530402,-6.730909438962773,Tốt,Tăng trưởng,Cao
2023-04-25,2.83872461417639,6.575694940005094,1334.2794873149207,54291.75706994937,2023,4,2,1,Tuesday,April,0,3.0381700506102596,3.0237692690471145,6.224142264550342,6.326624988396178,1306.1452573191875,1284.0732804048262,54011.216580843604,53636.20399635201,-0.0675761631515468,0.8344601979404684,-2.4323285298640918,4.948914320243092,Tốt,Tăng trưởng,Cao
2023-04-26,3.2332741091338506,7.03097566196409,1191.0894340134284,52352.66518246497,2023,4,2,2,Wednesday,April,0,3.0337688087784147,3.0320845216026604,6.424915308879485,6.450005034990917,1286.10370290995,1280.0919268064442,53832.67408069327,53629.372182452564,0.3945494949574604,0.4552807219589967,-10.731638660626142,-3.5716137994688313,Trung bình,Tăng trưởng,Trung bình
2023-04-27,2.88763158012966,6.979360953429422,1168.7591471812943,67745.04854358862,2023,4,2,3,Thursday,April,0,3.0222391910257853,3.01772110761843,6.5196602869635765,6.465338931078171,1273.395531825093,1277.6988374117125,55663.46599113926,54062.520492926866,-0.34564252900419046,-0.0516147085346681,-1.8747783495057346,29.401336698860536,Tốt,Tăng trưởng,Trung bình
2023-04-28,3.106205218978842,6.648876803917691,1359.0783858209572,66718.27026406313,2023,4,2,4,Friday,April,0,3.0392013143691003,3.0282354221514747,6.506465509179427,6.454521244018347,1281.2316930445663,1279.1832046651787,56767.50849342526,54293.48956321093,0.21857363884918168,-0.3304841495117312,16.283871582836994,-1.5156506661366365,Trung bình,Tăng trưởng,Cao
2023-04-29,3.1741493289176805,7.44881309647162,1306.5345012232192,54292.371233165264,2023,4,2,5,Saturday,April,1,3.0376938294702724,3.039312945060028,6.792099283222202,6.485014744026462,1275.9596753579494,1281.6760576983302,57513.80183181305,54152.98614066232,0.0679441099388387,0.7999362925539293,-3.8661408455847535,-18.624432230808154,Trung bình,Tăng trưởng,Cao
2023-04-30,2.90484091119902,5.6738880082854575,1265.649295015025,48247.22017828509,2023,4,2,6,Sunday,April,1,3.0073037914090546,3.0326818342303943,6.585549172305428,6.440950843601725,1284.7046953005422,1280.5283358132363,56482.70525261848,53858.76466480702,-0.26930841771866065,-1.774925088186163,-3.129286380873686,-11.134439181001198,Tốt,Tăng trưởng,Cao
2023-05-01,2.984825709862996,4.815332422773613,1309.5458262071854,54818.3469597883,2023,5,2,0,Monday,May,0,3.0185216389140628,3.0214804305037704,6.453277412406713,6.39429839959558,1276.419439539433,1280.6154547139588,56923.66849018639,54033.7306133302,0.0799847986639759,-0.8585555855118443,3.468301318939959,13.619700279562874,Tốt,Tăng trưởng,Cao
2023-05-02,3.0293870596773376,5.977868429980008,1453.8430185090251,61800.57950090157,2023,5,2,1,Tuesday,May,0,3.045759131128484,3.028248405570337,6.3678736252602715,6.3736335708251355,1293.4999439957335,1283.903666086423,57996.357408893855,54303.130067402184,0.04456134981434179,1.1625360072063948,11.01887306378313,12.73703591652453,Trung bình,Tăng trưởng,Cao
2023-05-03,2.751091499983056,6.7328680874268985,1269.5996928531338,49927.601366462935,2023,5,2,2,Wednesday,May,0,2.9768759012497985,3.021524232431853,6.325286828897816,6.394958681889511,1304.7156952585485,1283.7815836329348,57649.91972089356,54084.888203666145,-0.27829555969428155,0.7549996574468905,-12.672848671436366,-19.211758579489413,Tốt,Tăng trưởng,Cao
2023-05-04,2.731985585775213,6.932216690759254,1265.930988246521,59839.13012012603,2023,5,2,3,Thursday,May,0,2.954640759199163,3.0225721362588844,6.318551934230649,6.366667919025929,1318.5973868392953,1283.7549870713679,56520.50280325605,54125.875293430654,-0.01910591420784291,0.19934860333235527,-0.28896546110278587,19.8518023746296,Tốt,Tăng trưởng,Cao
2023-05-05,3.198756442906088,7.8739143852114495,1257.3806616962947,57376.828053460056,2023,5,2,4,Friday,May,0,2.9678623626173417,3.03766400833838,6.4935573029869005,6.390170394181437,1304.069140535772,1281.2144347815536,55186.011058884185,54141.069216545,0.46677085713087507,0.9416976944521958,-0.6754180622491668,-4.114869420265544,Trung bình,Tăng trưởng,Cao
2023-05-06,3.12649084332846,6.025821824896035,1261.4114021303562,63047.60332887987,2023,5,2,5,Saturday,May,1,2.9610540075331673,3.0485098932613273,6.290272835618959,6.366046182024702,1297.6229835225058,1281.8999084937896,56436.75850112912,54451.449870023695,-0.07226559957762824,-1.8480925603154148,0.320566440764547,9.883389284148203,Trung bình,Tăng trưởng,Cao
2023-05-07,3.0454991751464107,7.135967750711738,1258.8961994086037,48903.57766738904,2023,5,2,6,Sunday,May,1,2.9811480452399373,3.0431637784265053,6.4991413702512855,6.360688376146069,1296.6582555787315,1280.5044769031758,56530.5238567154,54410.703554923806,-0.08099166818204928,1.1101459258157034,-0.19939590822666275,-22.433883152877844,Trung bình,Tăng trưởng,Cao
2023-05-08,2.886110045101578,6.375978612610003,1246.7889996591323,54950.77595674809,2023,5,2,0,Monday,May,0,2.9670458074168775,3.0350635285153964,6.722090825942198,6.355908288643135,1287.6929946432954,1282.5979695555309,56549.442284852514,54278.624449095994,-0.15938913004483268,-0.7599891381017354,-0.9617313766741908,12.365553969258114,Tốt,Tăng trưởng,Cao
2023-05-09,2.6622989623863,5.379952577530128,1333.5455624138438,58018.95260138948,2023,5,2,1,Tuesday,May,0,2.914604650661015,3.0239683794874046,6.636674275592215,6.278491666294703,1270.507643772555,1285.5416058340636,56009.20987063651,54908.7068380083,-0.22381108271527816,-0.9960260350798746,6.958399759576839,5.583500125742291,Tốt,Tăng trưởng,Cao
2023-05-10,2.9216246469226266,5.482235690923047,1248.6298224236994,53133.65877029344,2023,5,2,2,Wednesday,May,0,2.93896652879524,3.0194953086625245,6.458012504663094,6.234847400102739,1267.5119479969217,1286.6470526275307,56467.21807118372,55009.57872132919,0.25932568453632676,0.10228311339291896,-6.367666946185091,-8.420168948343,Tốt,Tăng trưởng,Cao
2023-05-11,3.1289036983290583,7.428245691344324,1275.1734132259016,49232.53787007609,2023,5,2,3,Thursday,May,0,2.9956691163029316,3.005423980315361,6.528873790460961,6.275975943619343,1268.8322944225474,1284.6012347744338,54951.99060689087,54925.77328822645,0.20727905140643177,1.9460100004212775,2.125817462110491,-7.342089723357114,Trung bình,Tăng trưởng,Cao
2023-05-12,3.053568727573267,5.676465029374151,1274.0873680569398,61626.38045218519,2023,5,2,4,Friday,May,0,2.9749280141125287,3.0211449572268236,6.214952453912774,6.254200052825012,1271.2189667597825,1284.1801546434754,55559.06952099445,55213.29900974401,-0.07533497075579154,-1.751780661970173,-0.08516842946202363,25.174088353552392,Trung bình,Tăng trưởng,Cao
2023-05-13,3.1654230857131536,6.657974312251452,1236.4040499443638,56056.9828373533,2023,5,2,5,Saturday,May,1,2.980489763024628,3.0274233323206383,6.305259952106406,6.250656920845205,1267.6464878760692,1282.3104845603773,54560.40945077637,55459.19946564702,0.11185435813988676,0.9815092828773002,-2.957671432693454,-9.037359607957319,Trung bình,Tăng trưởng,Cao
2023-05-14,3.212531458157505,6.124366334234464,1367.5557044993357,61463.72644759104,2023,5,2,6,Sunday,May,1,3.0043515177404982,3.031266482315475,6.160745464038224,6.303114857163768,1283.1692743176022,1287.9796038058287,56354.71641937666,55551.460264783134,0.04710837244435151,-0.5336079780169873,10.607507680104522,9.645084941380366,Trung bình,Tăng trưởng,Cao
2023-05-15,3.332746566428695,6.805243126531353,1329.3695849903006,62070.93644165546,2023,5,2,0,Monday,May,0,3.0681567350729435,3.0389778993821963,6.222068966026988,6.315202806883947,1294.9665007934834,1291.2843374800973,57371.88220293486,55905.14330295066,0.12021510827118975,0.680876792296889,-2.7922898777286043,0.9879160102376439,Trung bình,Tăng trưởng,Cao
2023-05-16,3.0894787874137952,5.998765892209788,1277.5728581736068,56192.7747688687,2023,5,2,1,Tuesday,May,0,3.129182424362586,3.043712170613899,6.310470868124083,6.3516914689100785,1286.9704001877355,1291.7684805159229,57110.999655431886,55836.18073888351,-0.2432677790148996,-0.8064772343215649,-3.8963375874942807,-9.470070873366032,Trung bình,Tăng trưởng,Cao
2023-05-17,2.741887715610756,6.356741084635807,1354.8273559115128,44043.730744173605,2023,5,2,2,Wednesday,May,0,3.1035057198894616,3.0255930587056628,6.435400210083048,6.360897330153223,1302.1414764002802,1292.3352451224464,55812.43850884334,55789.98177545387,-0.34759107180303905,0.35797519242601883,6.046973935275002,-21.620295624600082,Tốt,Tăng trưởng,Cao
2023-05-18,3.306896420358903,7.622374218703159,1277.0117692084762,57716.954139359055,2023,5,2,3,Thursday,May,0,3.128933251608011,3.031426597776869,6.463132856848596,6.425108084600912,1302.404098683505,1291.0567280682158,57024.497975883765,55921.838983139125,0.5650087047481467,1.2656331340673521,-5.743579531628451,31.044653039511715,Trung bình,Tăng trưởng,Cao
2023-05-19,3.000629545381265,7.729990368438683,1349.1341571384971,47999.64638408496,2023,5,2,4,Friday,May,0,3.1213705112948675,3.022644822557686,6.756493619572102,6.495255618493531,1313.125068552299,1291.6485228102292,55077.82168044087,55735.07843982471,-0.3062668749776378,0.10761614973552369,5.647746533669329,-16.83614095749302,Trung bình,Tăng trưởng,Cao
2023-05-20,3.117452482692835,6.294372146356753,1304.141628525905,51359.14049515093,2023,5,2,5,Saturday,May,1,3.1145175680062502,3.0276152751675114,6.704550453015715,6.49452981981073,1322.8018654925193,1293.196032268583,54406.701345840534,55616.06628398085,0.11682293731157012,-1.4356182220819305,-3.3349187976991823,6.9989976263238995,Trung bình,Tăng trưởng,Cao
2023-05-21,3.349627413824167,7.540061819902576,1263.0114418013516,48326.94696544884,2023,5,2,6,Sunday,May,1,3.13410270453006,3.039687177109129,6.906792665254017,6.521157205527259,1307.8669708213786,1291.8222384191397,52530.01856267737,55260.632091227104,0.2321749311313317,1.2456896735458232,-3.15381288541825,-5.903902402705463,Trung bình,Tăng trưởng,Cao
2023-05-22,2.92286547380443,6.934502646091306,1312.0102921973112,61265.66412384123,2023,5,2,0,Monday,May,0,3.075548262726593,3.030959302128961,6.9252583109054395,6.570661404457895,1305.3870718509515,1290.7746273247324,52414.97966013248,55667.210299873455,-0.42676194001973666,-0.6055591738112698,3.879525455927446,26.773297240653072,Tốt,Tăng trưởng,Cao
2023-05-23,3.1579839444361704,7.469569025752907,1316.342770030522,48053.506348945055,2023,5,2,1,Tuesday,May,0,3.0853347137297895,3.0323063943559148,7.135373044268741,6.582322412492897,1310.9256306876537,1294.5049144785203,51252.227028714806,55420.163970416725,0.23511847063174018,0.5350663796616013,0.33021675660447336,-21.56535469555896,Trung bình,Tăng trưởng,Cao
2023-05-24,2.96086029377062,7.5600897399086655,1297.4238535737677,57515.45184311874,2023,5,2,2,Wednesday,May,0,3.11661651060977,3.034125044904004,7.307279995022007,6.642950912421031,1302.72513035369,1292.1676223798142,53176.7586142784,55612.95888862691,-0.19712365066555027,0.09052071415575824,-1.4372332866093518,19.690437208608415,Tốt,Tăng trưởng,Cao
2023-05-25,2.9362503369507733,5.470188151458155,1293.8327967976943,56545.23721516327,2023,5,2,3,Thursday,May,0,3.0636670701228943,3.0373759023298175,6.999824842558435,6.606100686136132,1305.1281342950072,1290.8193993625734,53009.37048225043,55688.074893467376,-0.02460995681984679,-2.0899015884505108,-0.27678362519556465,-1.6868764773018907,Tốt,Tăng trưởng,Cao
2023-05-26,2.868862456107711,6.264288755143332,1253.026837900701,60596.224587820485,2023,5,2,4,Friday,May,0,3.0448432002266723,3.025228847228946,6.790438897801956,6.580544455908775,1291.398517261036,1292.8839794921491,54808.88165421265,55962.86020697923,-0.06738788084306213,0.7941006036851777,-3.153881938840186,7.1641531138026515,Tốt,Tăng trưởng,Cao
2023-05-27,2.941108848482393,7.952755545126183,1376.4373925270454,54594.77017639129,2023,5,2,5,Saturday,May,1,3.0196512524823236,3.0270114228407032,7.027350811911875,6.612990942298667,1301.7264835469134,1299.806587670341,55271.11446581841,55524.517594739315,0.07224639237468189,1.6884667899828507,9.848995320252229,-9.90400714277413,Tốt,Tăng trưởng,Cao
2023-05-28,2.79831025349053,4.414102122266662,1226.3981463486605,48130.82587550671,2023,5,2,6,Sunday,May,1,2.9408916581489466,3.016748257324427,6.58078514082103,6.5384984529103,1296.4960127679574,1295.3839130212643,55243.097167255255,54904.93611512077,-0.14279859499186287,-3.538653422859521,-10.900549999075738,-11.839859898668138,Tốt,Tăng trưởng,Cao
2023-05-29,3.275693925492301,6.615824587226946,1319.4802262045994,43897.89495532438,2023,5,2,0,Monday,May,0,2.991295722675786,3.020133077210247,6.535259703840407,6.51073216926881,1297.56314619757,1295.8154371873104,52761.987286038566,54558.45357252608,0.4773836720017708,2.201722464960284,7.589874473723812,-8.794635959771513,Trung bình,Tăng trưởng,Cao
2023-05-30,2.760406714156548,7.387079776446287,1314.338705619129,54263.97360657202,2023,5,2,1,Tuesday,May,0,2.934498975492982,3.0153186039754982,6.523475525368033,6.567838561540838,1297.2768512816567,1297.4384175407804,53649.19689427099,54759.01202013564,-0.5152872113357532,0.7712551892193407,-0.3896625719249758,23.614067740144186,Tốt,Tăng trưởng,Cao
2023-05-31,3.1129684717200243,8.135797806135814,1288.9478768231477,55346.84901329035,2023,5,2,2,Wednesday,May,0,2.9562287152000404,3.0195900293707325,6.605719534829054,6.678520740986244,1296.0659974601397,1296.7518192279792,53339.39649000979,54776.62875525237,0.3525617575634765,0.7487180296895275,-1.9318329961241498,1.9955696841692072,Trung bình,Tăng trưởng,Cao
2023-06-01,3.038519383746261,8.892109635273993,1195.0321867790487,58416.11507394405,2023,6,2,3,Thursday,June,0,2.9708385790279666,3.01989444017303,7.094565461088459,6.775662114496044,1281.9516246003332,1288.1247915036467,53606.6647555499,54663.813274353786,-0.07444908797376337,0.7563118291381787,-7.286228693403151,5.545511831968386,Trung bình,Tăng trưởng,Trung bình
2023-06-02,2.9770395502481874,7.06677172618418,1267.1313723002638,54755.17484570776,2023,6,2,4,Friday,June,0,2.9862924496194636,3.027426041848534,7.209205885522866,6.786792235787954,1283.966558085985,1288.0425141518847,52772.22907810523,54824.73239032862,-0.06147983349807351,-1.8253379090898134,6.0332421435060235,-6.267003931367587,Tốt,Tăng trưởng,Cao
2023-06-03,3.142282115893099,9.61291020104384,1340.4018094701037,50759.67200984746,2023,6,2,5,Saturday,June,1,3.0150314878209934,3.0411025928524635,7.446370836368246,6.876148686130773,1278.8186176492788,1290.5248748593372,52224.35791145611,54522.08378665266,0.16524256564491147,2.546138474859661,5.782386796787264,-7.2970323756961,Trung bình,Tăng trưởng,Cao
2023-06-04,2.915248063595459,6.046585891616146,1210.2178413684992,53349.54904149282,2023,6,2,6,Sunday,June,1,3.031736889264554,3.0316523135421094,7.679582803418172,6.815237736344262,1276.5071455092561,1288.9527808484104,52969.88979231126,54387.841152920424,-0.22703405229763973,-3.566324309427695,-9.712309188322388,5.102233582484383,Tốt,Tăng trưởng,Cao
2023-06-05,3.146565816364349,5.225767880923205,1352.4241325525295,57438.874105421695,2023,6,2,0,Monday,June,0,3.0132900165319896,3.032321479309972,7.481003273946209,6.788569271545168,1281.2134178446745,1291.9865385291496,54904.31538518231,54200.883512138484,0.23131775276888966,-0.8208180106929408,11.75047056183085,7.665153946752934,Trung bình,Tăng trưởng,Cao
2023-06-06,2.8531533356057923,6.358470362662152,1379.9160903820516,58667.739067529335,2023,6,2,1,Tuesday,June,0,3.026539533881882,3.025909951325285,7.334059071977047,6.762652691943515,1290.581615667949,1296.0205348949312,55533.42473674764,54526.355558809824,-0.2934124807585565,1.1327024817389475,2.032791131701739,2.1394307970804105,Tốt,Tăng trưởng,Cao
